animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Dragon Ball Z Special 1: Bardock, The Father of Goku",,Special,Manga,[],"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '1990-10-17T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 17, 1990'}",47 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 813, 'type': 'anime', 'name': 'Dragon Ball Z', 'url': 'https://myanimelist.net/anime/813/Dragon_Ball_Z'}], 'Sequel': [{'mal_id': 12231, 'type': 'anime', 'name': 'Dragon Ball: Episode of Bardock', 'url': 'https://myanimelist.net/anime/12231/Dragon_Ball__Episode_of_Bardock'}]}"
987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,Dragon Ball GT: A Hero's Legacy,,Special,Manga,[],"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '1997-03-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 26, 1997'}",44 min,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 225, 'type': 'anime', 'name': 'Dragon Ball GT', 'url': 'https://myanimelist.net/anime/225/Dragon_Ball_GT'}]}"
995,Tennis no Ouji-sama: Zenkoku Taikai-hen,Prince of Tennis: National Championship Chapter,,OVA,Unknown,"['Production I.G', 'Shueisha']","['Action', 'Comedy', 'Sports', 'Shounen']",['M.S.C'],13,Finished Airing,"{'from': '2006-03-24T00:00:00+00:00', 'to': '2007-03-23T00:00:00+00:00', 'prop': {'from': {'day': 24, 'month': 3, 'year': 2006}, 'to': {'day': 23, 'month': 3, 'year': 2007}}, 'string': 'Mar 24, 2006 to Mar 23, 2007'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 49, 'type': 'manga', 'name': 'Tennis no Ouji-sama', 'url': 'https://myanimelist.net/manga/49/Tennis_no_Ouji-sama'}], 'Prequel': [{'mal_id': 22, 'type': 'anime', 'name': 'Tennis no Ouji-sama', 'url': 'https://myanimelist.net/anime/22/Tennis_no_Ouji-sama'}], 'Sequel': [{'mal_id': 2752, 'type': 'anime', 'name': 'Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal', 'url': 'https://myanimelist.net/anime/2752/Tennis_no_Ouji-sama__Zenkoku_Taikai-hen_-_Semifinal'}]}"
996,Bishoujo Senshi Sailor Moon: Sailor Stars,Sailor Moon Sailor Stars,,TV,Manga,['TV Asahi'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",['Toei Animation'],34,Finished Airing,"{'from': '1996-03-09T00:00:00+00:00', 'to': '1997-02-08T00:00:00+00:00', 'prop': {'from': {'day': 9, 'month': 3, 'year': 1996}, 'to': {'day': 8, 'month': 2, 'year': 1997}}, 'string': 'Mar 9, 1996 to Feb 8, 1997'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 92, 'type': 'manga', 'name': 'Bishoujo Senshi Sailor Moon', 'url': 'https://myanimelist.net/manga/92/Bishoujo_Senshi_Sailor_Moon'}], 'Prequel': [{'mal_id': 1239, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon SuperS', 'url': 'https://myanimelist.net/anime/1239/Bishoujo_Senshi_Sailor_Moon_SuperS'}], 'Summary': [{'mal_id': 8756, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon Memorial', 'url': 'https://myanimelist.net/anime/8756/Bishoujo_Senshi_Sailor_Moon_Memorial'}, {'mal_id': 13931, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club', 'url': 'https://myanimelist.net/anime/13931/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars_-_Hero_Club'}]}"
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Sailor Moon S Movie: Hearts in Ice,,Movie,Manga,[],"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shoujo']","['Toei Animation', 'Production Reed']",1,Finished Airing,"{'from': '1994-12-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 4, 1994'}",1 hr 1 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 532, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon S', 'url': 'https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S'}]}"
1002,Top wo Nerae 2! Diebuster,Gunbuster 2,,OVA,Original,['Bandai Visual'],"['Action', 'Sci-Fi', 'Space', 'Comedy', 'Drama', 'Mecha']",['Gainax'],6,Finished Airing,"{'from': '2004-10-03T00:00:00+00:00', 'to': '2006-08-25T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 2004}, 'to': {'day': 25, 'month': 8, 'year': 2006}}, 'string': 'Oct 3, 2004 to Aug 25, 2006'}",30 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 1593, 'type': 'manga', 'name': 'Top wo Nerae 2!', 'url': 'https://myanimelist.net/manga/1593/Top_wo_Nerae_2'}, {'mal_id': 21161, 'type': 'manga', 'name': 'Top wo Nerae! Next Generation', 'url': 'https://myanimelist.net/manga/21161/Top_wo_Nerae_Next_Generation'}], 'Prequel': [{'mal_id': 949, 'type': 'anime', 'name': 'Top wo Nerae! Gunbuster', 'url': 'https://myanimelist.net/anime/949/Top_wo_Nerae_Gunbuster'}], 'Alternative version': [{'mal_id': 1911, 'type': 'anime', 'name': 'Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!', 'url': 'https://myanimelist.net/anime/1911/Top_wo_Nerae___Top_wo_Nerae_2_Gattai_Movie'}], 'Other': [{'mal_id': 20547, 'type': 'anime', 'name': 'Top wo Nerae 2! Kagaku Kouza', 'url': 'https://myanimelist.net/anime/20547/Top_wo_Nerae_2_Kagaku_Kouza'}], 'Sequel': [{'mal_id': 38273, 'type': 'anime', 'name': 'Top wo Nerae 3!', 'url': 'https://myanimelist.net/anime/38273/Top_wo_Nerae_3'}]}"
1005,Star Ocean EX,Star Ocean EX,,TV,Game,"['TV Tokyo', 'Dentsu']","['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",['Studio Deen'],26,Finished Airing,"{'from': '2001-04-03T00:00:00+00:00', 'to': '2001-09-25T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 4, 'year': 2001}, 'to': {'day': 25, 'month': 9, 'year': 2001}}, 'string': 'Apr 3, 2001 to Sep 25, 2001'}",22 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 1053, 'type': 'manga', 'name': 'Star Ocean: The Second Story', 'url': 'https://myanimelist.net/manga/1053/Star_Ocean__The_Second_Story'}], 'Character': [{'mal_id': 34486, 'type': 'anime', 'name': 'Star Ocean: Anamnesis', 'url': 'https://myanimelist.net/anime/34486/Star_Ocean__Anamnesis'}]}"
1006,Tenchi Muyou! in Love,Tenchi Muyo! In Love,,Movie,Unknown,"['Pioneer LDC', 'GAGA']","['Action', 'Space', 'Comedy', 'Romance', 'School', 'Sci-Fi', 'Shounen']",['AIC'],1,Finished Airing,"{'from': '1996-04-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 20, 1996'}",1 hr 34 min,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 696, 'type': 'anime', 'name': 'Tenchi Muyou!', 'url': 'https://myanimelist.net/anime/696/Tenchi_Muyou'}], 'Sequel': [{'mal_id': 1144, 'type': 'anime', 'name': 'Tenchi Muyou! in Love 2: Haruka Naru Omoi', 'url': 'https://myanimelist.net/anime/1144/Tenchi_Muyou_in_Love_2__Haruka_Naru_Omoi'}]}"
1007,Ranma ½ OVA,Ranma ½ OVA,,OVA,Manga,"['Pony Canyon', 'Fuji TV']","['Comedy', 'Martial Arts', 'Romance', 'Shounen']",[],6,Finished Airing,"{'from': '1993-10-21T00:00:00+00:00', 'to': '1994-08-19T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 10, 'year': 1993}, 'to': {'day': 19, 'month': 8, 'year': 1994}}, 'string': 'Oct 21, 1993 to Aug 19, 1994'}",30 min per ep,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 210, 'type': 'anime', 'name': 'Ranma ½', 'url': 'https://myanimelist.net/anime/210/Ranma_½'}], 'Sequel': [{'mal_id': 1008, 'type': 'anime', 'name': 'Ranma ½ Specials', 'url': 'https://myanimelist.net/anime/1008/Ranma_½_Specials'}]}"
1008,Ranma ½ Specials,,,OVA,Manga,"['Pony Canyon', 'Fuji TV']","['Comedy', 'Drama', 'Romance', 'Shounen']","['Gainax', 'Studio Deen']",2,Finished Airing,"{'from': '1994-12-16T00:00:00+00:00', 'to': '1995-02-17T00:00:00+00:00', 'prop': {'from': {'day': 16, 'month': 12, 'year': 1994}, 'to': {'day': 17, 'month': 2, 'year': 1995}}, 'string': 'Dec 16, 1994 to Feb 17, 1995'}",30 min per ep,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 210, 'type': 'anime', 'name': 'Ranma ½', 'url': 'https://myanimelist.net/anime/210/Ranma_½'}], 'Sequel': [{'mal_id': 1011, 'type': 'anime', 'name': 'Ranma ½ Super', 'url': 'https://myanimelist.net/anime/1011/Ranma_½_Super'}]}"
1009,Battle Spirits: Ryuuko no Ken,Art of Fighting,,OVA,Game,"['Starchild Records', 'Studio Comet', 'Nihon Ad Systems', 'Fuji TV']","['Action', 'Comedy', 'Martial Arts', 'Shounen']",[],1,Finished Airing,"{'from': '1993-12-23T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 23, 1993'}",49 min,PG-13 - Teens 13 or older,"{'Spin-off': [{'mal_id': 35204, 'type': 'anime', 'name': 'The King of Fighters: Destiny', 'url': 'https://myanimelist.net/anime/35204/The_King_of_Fighters__Destiny'}]}"
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Ranma ½: Team Ranma vs. The Legendary Phoenix,,Movie,Unknown,['Fuji TV'],"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Martial Arts', 'Shounen']",['Studio Deen'],1,Finished Airing,"{'from': '1994-08-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 20, 1994'}",31 min,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 792, 'type': 'anime', 'name': 'Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!', 'url': 'https://myanimelist.net/anime/792/Ranma_½__Kessen_Tougenkyou_Hanayome_wo_Torimodose'}]}"
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,,,Special,Manga,"['Kadokawa Shoten', 'Happinet Pictures']",['Comedy'],['Kyoto Animation'],1,Finished Airing,"{'from': '2006-05-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'May 26, 2006'}",30 min,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 895, 'type': 'manga', 'name': 'Full Metal Panic! Sigma', 'url': 'https://myanimelist.net/manga/895/Full_Metal_Panic_Sigma'}], 'Parent story': [{'mal_id': 73, 'type': 'anime', 'name': 'Full Metal Panic! The Second Raid', 'url': 'https://myanimelist.net/anime/73/Full_Metal_Panic_The_Second_Raid'}]}"
1016,Gunnm,Battle Angel Alita,,OVA,Manga,"['animate Film', 'Movic']","['Drama', 'Mecha', 'Sci-Fi', 'Shounen']",['Madhouse'],2,Finished Airing,"{'from': '1993-06-21T00:00:00+00:00', 'to': '1993-08-21T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 6, 'year': 1993}, 'to': {'day': 21, 'month': 8, 'year': 1993}}, 'string': 'Jun 21, 1993 to Aug 21, 1993'}",30 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 768, 'type': 'manga', 'name': 'Gunnm', 'url': 'https://myanimelist.net/manga/768/Gunnm'}], 'Other': [{'mal_id': 17659, 'type': 'anime', 'name': 'Gunnm 3D Special', 'url': 'https://myanimelist.net/anime/17659/Gunnm_3D_Special'}]}"
1017,Majutsushi Orphen,Orphen,,TV,Light novel,"['Kadokawa Shoten', 'TBS']","['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic']",['J.C.Staff'],24,Finished Airing,"{'from': '1998-10-03T00:00:00+00:00', 'to': '1999-03-27T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 1998}, 'to': {'day': 27, 'month': 3, 'year': 1999}}, 'string': 'Oct 3, 1998 to Mar 27, 1999'}",25 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 39745, 'type': 'manga', 'name': 'Majutsushi Orphen Hagure Tabi', 'url': 'https://myanimelist.net/manga/39745/Majutsushi_Orphen_Hagure_Tabi'}], 'Sequel': [{'mal_id': 1018, 'type': 'anime', 'name': 'Majutsushi Orphen: Revenge', 'url': 'https://myanimelist.net/anime/1018/Majutsushi_Orphen__Revenge'}], 'Alternative version': [{'mal_id': 37576, 'type': 'anime', 'name': 'Majutsushi Orphen Hagure Tabi', 'url': 'https://myanimelist.net/anime/37576/Majutsushi_Orphen_Hagure_Tabi'}]}"
1018,Majutsushi Orphen: Revenge,Orphen 2: Revenge,,TV,Unknown,"['Kadokawa Shoten', 'TBS']","['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",['J.C.Staff'],23,Finished Airing,"{'from': '1999-10-02T00:00:00+00:00', 'to': '2000-03-26T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 10, 'year': 1999}, 'to': {'day': 26, 'month': 3, 'year': 2000}}, 'string': 'Oct 2, 1999 to Mar 26, 2000'}",24 min per ep,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 1017, 'type': 'anime', 'name': 'Majutsushi Orphen', 'url': 'https://myanimelist.net/anime/1017/Majutsushi_Orphen'}], 'Alternative version': [{'mal_id': 37576, 'type': 'anime', 'name': 'Majutsushi Orphen Hagure Tabi', 'url': 'https://myanimelist.net/anime/37576/Majutsushi_Orphen_Hagure_Tabi'}]}"
1023,Wolf's Rain OVA,Wolf's Rain OVA,,OVA,Original,['Asatsu DK'],"['Sci-Fi', 'Adventure', 'Psychological', 'Supernatural', 'Drama']",['Bones'],4,Finished Airing,"{'from': '2004-01-23T00:00:00+00:00', 'to': '2004-02-25T00:00:00+00:00', 'prop': {'from': {'day': 23, 'month': 1, 'year': 2004}, 'to': {'day': 25, 'month': 2, 'year': 2004}}, 'string': 'Jan 23, 2004 to Feb 25, 2004'}",23 min per ep,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 202, 'type': 'anime', 'name': ""Wolf's Rain"", 'url': 'https://myanimelist.net/anime/202/Wolfs_Rain'}]}"
1027,Psychic Force,,,OVA,Game,['Triangle Staff'],"['Action', 'Super Power', 'Sci-Fi', 'Shounen']",[],2,Finished Airing,"{'from': '1998-05-25T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'May 25, 1998'}",30 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 27199, 'type': 'manga', 'name': 'Psychic Force Comic Anthology', 'url': 'https://myanimelist.net/manga/27199/Psychic_Force_Comic_Anthology'}]}"
1050,Bobobo-bo Bo-bobo,Bobobo-bo Bo-bobo,,TV,Manga,"['Avex Entertainment', 'Dentsu', 'TV Asahi']","['Sci-Fi', 'Adventure', 'Comedy', 'Shounen']",['Toei Animation'],76,Finished Airing,"{'from': '2003-11-08T00:00:00+00:00', 'to': '2005-09-30T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 11, 'year': 2003}, 'to': {'day': 30, 'month': 9, 'year': 2005}}, 'string': 'Nov 8, 2003 to Sep 30, 2005'}",25 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 1505, 'type': 'manga', 'name': 'Bobobo-bo Bo-bobo', 'url': 'https://myanimelist.net/manga/1505/Bobobo-bo_Bo-bobo'}], 'Summary': [{'mal_id': 30143, 'type': 'anime', 'name': 'Bobobo-bo Bo-bobo Recap', 'url': 'https://myanimelist.net/anime/30143/Bobobo-bo_Bo-bobo_Recap'}]}"
1059,Mutant Turtles: Choujin Densetsu-hen,,,OVA,Unknown,"['Bee Media', 'Nippon Columbia']","['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Super Power']",[],2,Finished Airing,"{'from': '1996-05-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'May 21, 1996'}",28 min per ep,PG - Children,{}
1064,Mazinkaiser,Mazinkaiser,,OVA,Manga,"['Bandai Visual', 'Bee Media', 'Dynamic Planning']","['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']","[""Brain's Base""]",7,Finished Airing,"{'from': '2001-09-25T00:00:00+00:00', 'to': '2002-09-20T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 9, 'year': 2001}, 'to': {'day': 20, 'month': 9, 'year': 2002}}, 'string': 'Sep 25, 2001 to Sep 20, 2002'}",30 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 8772, 'type': 'manga', 'name': 'Mazinkaiser', 'url': 'https://myanimelist.net/manga/8772/Mazinkaiser'}], 'Sequel': [{'mal_id': 2734, 'type': 'anime', 'name': 'Mazinkaiser: Shitou! Ankoku Dai Shogun', 'url': 'https://myanimelist.net/anime/2734/Mazinkaiser__Shitou_Ankoku_Dai_Shogun'}], 'Alternative version': [{'mal_id': 5658, 'type': 'anime', 'name': 'Great Mazinger', 'url': 'https://myanimelist.net/anime/5658/Great_Mazinger'}], 'Spin-off': [{'mal_id': 8666, 'type': 'anime', 'name': 'Mazinkaiser SKL', 'url': 'https://myanimelist.net/anime/8666/Mazinkaiser_SKL'}]}"
1068,Chou Denji Robo Combattler V,,,TV,Unknown,['Studio Nue'],"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","['Sunrise', 'Toei Animation']",54,Finished Airing,"{'from': '1976-04-17T00:00:00+00:00', 'to': '1977-05-28T00:00:00+00:00', 'prop': {'from': {'day': 17, 'month': 4, 'year': 1976}, 'to': {'day': 28, 'month': 5, 'year': 1977}}, 'string': 'Apr 17, 1976 to May 28, 1977'}",25 min per ep,PG-13 - Teens 13 or older,{}
1069,Chou Denji Machine Voltes V,,,TV,Original,['TV Asahi'],"['Action', 'Adventure', 'Mecha', 'Drama', 'Sci-Fi', 'Shounen']","['Sunrise', 'Toei Animation']",40,Finished Airing,"{'from': '1977-06-04T00:00:00+00:00', 'to': '1978-03-25T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 6, 'year': 1977}, 'to': {'day': 25, 'month': 3, 'year': 1978}}, 'string': 'Jun 4, 1977 to Mar 25, 1978'}",23 min per ep,PG-13 - Teens 13 or older,{}
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,,,OVA,Game,[],"['Adventure', 'Comedy', 'Game', 'Shounen']",['Studio Pierrot'],1,Finished Airing,"{'from': '2005-12-22T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 22, 2005'}",27 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 20, 'type': 'anime', 'name': 'Naruto', 'url': 'https://myanimelist.net/anime/20/Naruto'}]}"
1075,Netrun-mon the Movie,,,OVA,Unknown,[],['Comedy'],['Studio Hibari'],1,Finished Airing,"{'from': '2004-11-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Nov 24, 2004'}",32 min,PG-13 - Teens 13 or older,{}
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,,,Movie,Manga,"['NHK', 'Kodansha', 'Shelty']","['Comedy', 'Shoujo']",['Madhouse'],1,Finished Airing,"{'from': '2000-07-15T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 15, 2000'}",10 min,G - All Ages,"{'Adaptation': [{'mal_id': 106, 'type': 'manga', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/manga/106/Cardcaptor_Sakura'}], 'Parent story': [{'mal_id': 372, 'type': 'anime', 'name': 'Cardcaptor Sakura Movie 2: Fuuin Sareta Card', 'url': 'https://myanimelist.net/anime/372/Cardcaptor_Sakura_Movie_2__Fuuin_Sareta_Card'}]}"
1088,Macross,Macross,,TV,Original,['Studio Nue'],"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space']","['Artland', 'Tatsunoko Production']",36,Finished Airing,"{'from': '1982-10-03T00:00:00+00:00', 'to': '1983-06-26T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 1982}, 'to': {'day': 26, 'month': 6, 'year': 1983}}, 'string': 'Oct 3, 1982 to Jun 26, 1983'}",26 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 16675, 'type': 'manga', 'name': 'Macross: My Fair Minmay ~ Dreaming Prelude', 'url': 'https://myanimelist.net/manga/16675/Macross__My_Fair_Minmay__Dreaming_Prelude'}, {'mal_id': 17259, 'type': 'manga', 'name': 'Choujikuu Yousai Macross: The First', 'url': 'https://myanimelist.net/manga/17259/Choujikuu_Yousai_Macross__The_First'}], 'Prequel': [{'mal_id': 194, 'type': 'anime', 'name': 'Macross Zero', 'url': 'https://myanimelist.net/anime/194/Macross_Zero'}], 'Sequel': [{'mal_id': 474, 'type': 'anime', 'name': 'Macross Plus', 'url': 'https://myanimelist.net/anime/474/Macross_Plus'}], 'Alternative version': [{'mal_id': 1089, 'type': 'anime', 'name': 'Macross: Do You Remember Love?', 'url': 'https://myanimelist.net/anime/1089/Macross__Do_You_Remember_Love'}], 'Summary': [{'mal_id': 1504, 'type': 'anime', 'name': 'Macross Flash Back 2012', 'url': 'https://myanimelist.net/anime/1504/Macross_Flash_Back_2012'}], 'Other': [{'mal_id': 5051, 'type': 'anime', 'name': 'Macross XX', 'url': 'https://myanimelist.net/anime/5051/Macross_XX'}, {'mal_id': 31494, 'type': 'anime', 'name': 'Mini-Chara Macross', 'url': 'https://myanimelist.net/anime/31494/Mini-Chara_Macross'}]}"
1089,Macross: Do You Remember Love?,,,Movie,Original,"['Mainichi Broadcasting System', 'Studio Nue', 'Big West']","['Action', 'Space', 'Mecha', 'Romance', 'Military', 'Music', 'Sci-Fi']","['Artland', 'Tatsunoko Production']",1,Finished Airing,"{'from': '1984-07-07T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 7, 1984'}",1 hr 55 min,R - 17+ (violence & profanity),"{'Alternative version': [{'mal_id': 1088, 'type': 'anime', 'name': 'Macross', 'url': 'https://myanimelist.net/anime/1088/Macross'}], 'Sequel': [{'mal_id': 1262, 'type': 'anime', 'name': 'Macross II: Lovers Again', 'url': 'https://myanimelist.net/anime/1262/Macross_II__Lovers_Again'}], 'Summary': [{'mal_id': 1504, 'type': 'anime', 'name': 'Macross Flash Back 2012', 'url': 'https://myanimelist.net/anime/1504/Macross_Flash_Back_2012'}]}"
1090,Mobile Suit Gundam I,,,Movie,Original,['Sotsu'],"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha']",['Sunrise'],1,Finished Airing,"{'from': '1981-03-14T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 14, 1981'}",2 hr 20 min,PG-13 - Teens 13 or older,"{'Full story': [{'mal_id': 80, 'type': 'anime', 'name': 'Mobile Suit Gundam', 'url': 'https://myanimelist.net/anime/80/Mobile_Suit_Gundam'}], 'Sequel': [{'mal_id': 1091, 'type': 'anime', 'name': 'Mobile Suit Gundam II: Soldiers of Sorrow', 'url': 'https://myanimelist.net/anime/1091/Mobile_Suit_Gundam_II__Soldiers_of_Sorrow'}]}"
1091,Mobile Suit Gundam II: Soldiers of Sorrow,,,Movie,Original,['Sotsu'],"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",['Sunrise'],1,Finished Airing,"{'from': '1981-07-11T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 11, 1981'}",2 hr 15 min,PG-13 - Teens 13 or older,"{'Full story': [{'mal_id': 80, 'type': 'anime', 'name': 'Mobile Suit Gundam', 'url': 'https://myanimelist.net/anime/80/Mobile_Suit_Gundam'}], 'Prequel': [{'mal_id': 1090, 'type': 'anime', 'name': 'Mobile Suit Gundam I', 'url': 'https://myanimelist.net/anime/1090/Mobile_Suit_Gundam_I'}], 'Sequel': [{'mal_id': 1092, 'type': 'anime', 'name': 'Mobile Suit Gundam III: Encounters in Space', 'url': 'https://myanimelist.net/anime/1092/Mobile_Suit_Gundam_III__Encounters_in_Space'}]}"
